artist;title;Duracion;Milisegundos;Reproducciones;First stream;Last stream;Skips;Skip %;Meses
High School Musical Cast;Now Or Never;0:09:31;571786;3;30/01/2023;10/06/2023;1;0.25;{1: 270733, 3: 270733, 6: 30320}
Selena Gomez;Me & My Girls;0:09:31;571771;4;14/12/2022;02/06/2023;7;0.6363636363636364;{12: 210506, 2: 53680, 5: 210506, 6: 97079}
Jessie J;Price Tag;0:09:31;571288;4;23/01/2023;11/06/2023;2;0.3333333333333333;{1: 725, 2: 223053, 6: 347510}
Selena Gomez;Let Me Get Me;0:09:27;567435;3;14/12/2022;27/03/2023;7;0.7;{12: 189145, 2: 189145, 3: 189145}
Don Diablo;Children Of A Miracle;0:09:27;567309;3;02/03/2023;06/05/2023;2;0.4;{3: 378206, 5: 189103}
Stay Homas;In The End;0:09:25;565972;4;31/01/2023;16/05/2023;3;0.42857142857142855;{1: 141493, 4: 141493, 5: 282986}
DJ Snake;Let Me Love You;0:09:25;565595;4;26/01/2023;19/03/2023;1;0.2;{1: 153703, 3: 411892}
Riverdale Cast;"Mad World (feat. K.J. Apa; Camila Mendes & Lili Reinhart)";0:09:24;564537;3;18/01/2023;01/06/2023;0;0.0;{1: 188179, 5: 188179, 6: 188179}
Hannah Montana;The Best of Both Worlds: The 2009 Movie Mix;0:09:22;562119;3;24/05/2023;05/08/2023;1;0.25;{5: 187373, 8: 374746}
FLETCHER;Sting;0:09:21;561759;3;07/03/2023;11/05/2023;1;0.25;{3: 374506, 5: 187253}
James Blunt;1973;0:09:21;561562;3;23/01/2023;11/05/2023;6;0.6666666666666666;{1: 1510, 3: 280026, 5: 280026}
Anne-Marie;2002;0:09:20;560958;3;19/03/2023;10/04/2023;2;0.4;{3: 373972, 4: 186986}
Lucía Gil;Lo Que Es Nuestro;0:09:19;559636;4;17/02/2023;07/03/2023;2;0.3333333333333333;{2: 207636, 3: 352000}
Olly Murs;Troublemaker (feat. Flo Rida);0:09:16;556758;3;19/03/2023;25/04/2023;1;0.25;{3: 371172, 4: 185586}
Martin Garrix;Don't Look Down (feat. Usher);0:09:15;555943;4;25/01/2023;11/05/2023;2;0.3333333333333333;{1: 920, 3: 223139, 4: 108745, 5: 223139}
Amy Macdonald;This Is The Life;0:09:13;553239;3;20/01/2023;10/04/2023;2;0.4;{1: 184413, 3: 184413, 4: 184413}
SHAED;Trampoline (with ZAYN);0:09:12;552840;3;26/01/2023;02/06/2023;3;0.5;{1: 184280, 4: 184280, 6: 184280}
Aitana;X (POR);0:09:12;552785;4;16/03/2023;17/07/2023;4;0.5;{3: 270115, 7: 282670}
Taylor Swift;illicit affairs - the long pond studio sessions;0:09:11;551160;3;23/06/2023;01/08/2023;0;0.0;{6: 183720, 7: 183720, 8: 183720}
ABBA;Lay All Your Love On Me;0:09:08;548932;2;07/02/2023;16/03/2023;0;0.0;{2: 274466, 3: 274466}
Justin Bieber;Mistletoe;0:09:08;548838;3;09/12/2022;26/11/2023;0;0.0;{12: 365892, 11: 182946}
FLETCHER;Feel;0:09:08;548199;3;08/03/2023;25/04/2023;2;0.4;{3: 365466, 4: 182733}
Liam Payne;All I Want (For Christmas);0:09:07;547207;4;09/12/2022;26/11/2023;2;0.3333333333333333;{12: 366063, 11: 181144}
Ross Lynch;"Surf’s Up - From ""Teen Beach Movie""";0:09:06;546047;4;11/04/2023;21/07/2023;3;0.42857142857142855;{4: 1727, 6: 362880, 7: 181440}
Lil Nas X;Old Town Road - Remix;0:09:05;545418;4;08/02/2023;08/06/2023;1;0.2;{2: 129890, 3: 279116, 6: 136412}
Loreen;Euphoria - Single Version;0:09:05;545358;3;14/05/2023;29/10/2023;0;0.0;{5: 363572, 10: 181786}
Shawn Mendes;Fallin' All In You;0:09:05;545355;3;23/02/2023;21/03/2023;3;0.5;{2: 309609, 3: 235746}
Avicii;Without You (feat. Sandro Cavazza);0:09:05;545016;3;16/01/2023;24/04/2023;3;0.5;{1: 181672, 3: 181672, 4: 181672}
Dua Lipa;New Love;0:09:04;544486;3;13/12/2022;08/06/2023;3;0.5;{12: 618, 1: 271934, 6: 271934}
Bad Bunny;Me Fui de Vacaciones;0:09:02;542787;3;26/01/2023;02/05/2023;2;0.4;{1: 180929, 3: 180929, 5: 180929}
High School Musical Cast;We're All In This Together (Graduation Mix);0:09:02;542260;4;19/01/2023;23/03/2023;4;0.5;{1: 433150, 2: 28670, 3: 80440}
Valley;CHAMPAGNE;0:09:01;541911;3;07/03/2023;08/05/2023;1;0.25;{3: 361274, 5: 180637}
Tainy;Adicto (with Anuel AA & Ozuna);0:09:01;541480;2;17/03/2023;02/06/2023;2;0.5;{3: 270740, 6: 270740}
zzoilo;Mon Amour - Remix;0:09:01;541281;4;10/04/2023;19/07/2023;2;0.3333333333333333;{4: 361341, 7: 179940}
Hilary Duff;All About You;0:09:00;540952;4;18/03/2023;29/05/2023;1;0.2;{3: 162053, 4: 54793, 5: 324106}
The Weeknd;I Feel It Coming;0:09:00;540352;3;19/01/2023;19/05/2023;3;0.5;{1: 271166, 5: 269186}
Cast of High School Musical: The Musical: The Series;Everyday;0:08:59;539549;5;07/06/2023;05/11/2023;2;0.2857142857142857;{6: 260393, 10: 139578, 11: 139578}
Smash Mouth;All Star;0:08:57;537627;3;16/12/2022;21/05/2023;6;0.6666666666666666;{12: 200373, 4: 136881, 5: 200373}
Dua Lipa;Blow Your Mind (Mwah);0:08:57;537135;4;04/12/2022;07/11/2023;5;0.5555555555555556;{12: 1386, 1: 178583, 10: 178583, 11: 178583}
OneRepublic;Counting Stars;0:08:55;535892;4;23/01/2023;10/05/2023;3;0.42857142857142855;{1: 258136, 2: 77826, 5: 199930}
Bruno Mars;24K Magic;0:08:55;535076;3;09/03/2023;12/04/2023;2;0.4;{3: 309093, 4: 225983}
Avril Lavigne;I'm with You;0:08:54;534700;3;02/03/2023;16/05/2023;3;0.5;{3: 311634, 5: 223066}
Olivia Rodrigo;The Rose Song;0:08:52;532708;4;07/06/2023;05/11/2023;1;0.2;{6: 183948, 10: 174380, 11: 174380}
Sabrina Carpenter;Skin;0:08:52;532500;3;03/05/2023;20/10/2023;2;0.4;{5: 177500, 10: 355000}
Zara Larsson;Don't Worry Bout Me;0:08:52;532100;3;09/02/2023;25/08/2023;3;0.5;{2: 417622, 8: 114478}
Sabrina Carpenter;buy me presents;0:08:52;532095;3;22/11/2023;26/11/2023;0;0.0;{11: 532095}
Reneé Rapp;Tattoos;0:08:51;531811;4;13/01/2023;07/06/2023;1;0.2;{1: 149248, 3: 346052, 6: 36511}
The Police;Every Breath You Take;0:08:51;531750;4;23/01/2023;19/06/2023;5;0.5555555555555556;{1: 1550, 5: 253920, 6: 276280}
Joshua Bassett;Smoke Slow;0:08:50;530594;4;06/12/2022;07/06/2023;1;0.2;{12: 327518, 1: 163759, 6: 39317}
Biltmore;Feel Something Good;0:08:49;529536;3;18/01/2023;06/11/2023;1;0.25;{1: 189767, 6: 150002, 11: 189767}
Chanel;SloMo;0:08:48;528855;3;19/01/2023;23/05/2023;4;0.5714285714285714;{1: 176285, 5: 352570}
Morat;Cuando El Amor Se Escapa;0:08:48;528363;3;22/02/2023;14/04/2023;3;0.5;{2: 176121, 3: 176121, 4: 176121}
Jonas Brothers;Burnin' Up;0:08:47;527863;3;04/01/2023;11/06/2023;5;0.625;{1: 177677, 5: 175093, 6: 175093}
David Guetta;I'm Good (Blue);0:08:45;525714;3;25/01/2023;10/05/2023;3;0.5;{1: 175238, 3: 175238, 5: 175238}
One Direction;Moments;0:08:45;525285;3;03/12/2022;30/01/2023;4;0.5714285714285714;{12: 262645, 1: 262640}
FLETCHER;fuck you for ruining new york city for me;0:08:43;523228;2;10/03/2023;01/06/2023;1;0.3333333333333333;{3: 261614, 6: 261614}
Miley Cyrus;Twinkle Song;0:08:42;522610;3;15/01/2023;03/05/2023;6;0.6666666666666666;{1: 299330, 5: 223280}
Sabrina Carpenter;I Knew You Were Trouble - Spotify Singles;0:08:41;521764;2;18/10/2023;23/10/2023;1;0.3333333333333333;{10: 521764}
Ava Max;Christmas Without You;0:08:41;521132;4;09/12/2022;27/11/2023;1;0.2;{12: 182642, 11: 338490}
James Bay;Let It Go;0:08:41;521066;2;18/03/2023;08/06/2023;1;0.3333333333333333;{3: 260533, 6: 260533}
Julia Michaels;What A Time (feat. Niall Horan);0:08:39;519918;4;08/03/2023;29/10/2023;3;0.42857142857142855;{3: 0, 5: 173306, 6: 173306, 10: 173306}
Oasis;Wonderwall - Remastered;0:08:37;517546;2;31/01/2023;14/03/2023;3;0.6;{1: 258773, 3: 258773}
Michael Jackson;Smooth Criminal - 2012 Remaster;0:08:35;515520;2;16/05/2023;02/06/2023;1;0.3333333333333333;{5: 257760, 6: 257760}
Electric Light Orchestra;Mr. Blue Sky;0:08:34;514573;2;16/03/2023;17/03/2023;0;0.0;{3: 514573}
Jillian Rossi;Fever Dream;0:08:34;514322;4;25/02/2023;22/03/2023;3;0.42857142857142855;{2: 1322, 3: 513000}
Taylor Swift;the lakes - the long pond studio sessions;0:08:33;513026;3;26/06/2023;05/08/2023;2;0.4;{6: 199733, 7: 113560, 8: 199733}
Sabrina Carpenter;Already Over;0:08:32;512481;3;11/10/2023;22/11/2023;1;0.25;{10: 170827, 11: 341654}
Dove Cameron;"Stronger - From ""Under the Sea: A Descendants Short Story""";0:08:31;511934;2;03/02/2023;14/05/2023;3;0.6;{2: 255967, 5: 255967}
Olivia Newton-John;You're The One That I Want - Remastered 2022;0:08:31;511455;3;02/03/2023;23/05/2023;1;0.25;{3: 170485, 5: 340970}
Dua Lipa;Garden;0:08:31;511102;3;25/01/2023;21/03/2023;5;0.625;{1: 55210, 3: 455892}
Cast – Disneyland Paris;Just Like We Dreamed It;0:08:30;510986;2;09/03/2023;05/08/2023;1;0.3333333333333333;{3: 255493, 8: 255493}
Shawn Mendes;Lost In Japan;0:08:30;510448;3;16/01/2023;01/06/2023;2;0.4;{1: 309248, 6: 201200}
Ryan;What I've Been Looking For;0:08:29;509492;5;23/01/2023;25/10/2023;3;0.375;{1: 14260, 5: 123808, 7: 123808, 9: 123808, 10: 123808}
Avicii;Heart Upon My Sleeve (feat. Imagine Dragons);0:08:28;508330;2;14/03/2023;23/05/2023;1;0.3333333333333333;{3: 254165, 5: 254165}
Rihanna;Where Have You Been;0:08:28;508010;3;23/01/2023;11/05/2023;2;0.4;{1: 22650, 3: 242680, 5: 242680}
Olivia Rodrigo;"Out of the Old - From ""High School Musical: The Musical: The Series""";0:08:26;506064;3;08/12/2022;04/05/2023;0;0.0;{12: 168688, 4: 168688, 5: 168688}
Jonas Brothers;Sucker;0:08:25;505888;5;25/01/2023;20/05/2023;2;0.2857142857142857;{1: 1207, 3: 181026, 5: 323655}
Lily James;Mamma Mia;0:08:25;505032;4;24/01/2023;26/10/2023;1;0.2;{1: 26154, 3: 159626, 6: 159626, 10: 159626}
Selena Gomez;Outta My Hands (Loco);0:08:24;504173;3;10/12/2022;09/06/2023;5;0.625;{12: 423920, 6: 80253}
Christine Baranski;Angel Eyes;0:08:22;502000;2;28/02/2023;25/08/2023;2;0.5;{2: 251000, 8: 251000}
Aitana;CUANDO TE FUISTE;0:08:21;501594;4;19/01/2023;20/05/2023;3;0.42857142857142855;{1: 167210, 3: 167192, 5: 167192}
Hugh Skinner;Waterloo;0:08:19;499446;3;20/05/2023;06/10/2023;2;0.4;{5: 168800, 6: 161846, 10: 168800}
Los secretos del número 7 de Oasis;Los secretos del número 7 de Oasis;0:08:19;499343;1;15/08/2023;15/08/2023;0;0.0;{8: 499343}
Aitana;CORAZÓN SIN VIDA;0:08:19;499060;4;23/01/2023;14/11/2023;7;0.6363636363636364;{1: 682, 6: 333361, 11: 165017}
Selena Gomez;Camouflage;0:08:18;498160;2;15/12/2022;16/05/2023;5;0.7142857142857143;{12: 249080, 5: 249080}
Taylor Swift;Jump Then Fall;0:08:16;496755;3;02/03/2023;20/05/2023;0;0.0;{3: 259689, 5: 237066}
Jasmine Thompson;Rather Be;0:08:16;496421;3;23/01/2023;19/03/2023;3;0.5;{1: 789, 2: 247816, 3: 247816}
Ingrid Michaelson;Light Me Up;0:08:15;495680;2;08/02/2023;24/02/2023;4;0.6666666666666666;{2: 495680}
Calvin Harris;Blame (feat. John Newman);0:08:14;494758;3;27/01/2023;10/04/2023;0;0.0;{1: 76572, 2: 209093, 4: 209093}
Lady Gaga;Million Reasons;0:08:14;494756;3;22/03/2023;07/05/2023;2;0.4;{3: 289476, 5: 205280}
Taylor Swift;Everything Has Changed;0:08:12;492191;3;15/03/2023;08/06/2023;1;0.25;{3: 246778, 6: 245413}
Taylor Swift;Ours - Live/2011;0:08:11;491946;2;24/06/2023;26/06/2023;1;0.3333333333333333;{6: 491946}
Miki Núñez;10 Minutos;0:08:10;490779;3;16/03/2023;08/07/2023;2;0.4;{3: 327186, 7: 163593}
Marshmello;Happier;0:08:10;490347;3;15/12/2022;16/05/2023;5;0.625;{12: 214289, 3: 143850, 5: 132208}
High School Musical Cast;Can I Have This Dance;0:08:10;490262;3;31/01/2023;26/11/2023;2;0.4;{1: 2716, 5: 243773, 11: 243773}
Queen;Crazy Little Thing Called Love - Remastered 2011;0:08:09;489589;3;15/12/2022;20/05/2023;2;0.4;{12: 163373, 1: 163108, 5: 163108}
Bebe Rexha;Meant to Be (feat. Florida Georgia Line);0:08:09;489419;3;02/01/2023;06/05/2023;0;0.0;{1: 163870, 3: 161679, 5: 163870}
Cimorelli;Up at Night;0:08:08;488654;2;09/03/2023;16/06/2023;4;0.6666666666666666;{3: 244327, 6: 244327}
The Script;Superheroes;0:08:06;486826;2;18/02/2023;16/06/2023;3;0.6;{2: 241360, 6: 245466}
Lil Nas X;ONE OF ME (feat. Elton John);0:08:05;485808;4;23/01/2023;05/10/2023;2;0.3333333333333333;{1: 810, 2: 161666, 7: 161666, 10: 161666}
Madonna;Like a Virgin;0:08:05;485495;3;10/02/2023;23/05/2023;1;0.25;{2: 218626, 5: 266869}
Avril Lavigne;My Happy Ending;0:08:04;484826;2;24/02/2023;22/03/2023;1;0.3333333333333333;{2: 242413, 3: 242413}
Austin Moon;Heard It On The Radio;0:08:04;484038;3;27/01/2023;21/05/2023;1;0.25;{1: 161346, 3: 161346, 5: 161346}
Sabrina Carpenter;emails i can’t send;0:08:03;483973;5;19/01/2023;22/11/2023;1;0.16666666666666666;{1: 66341, 10: 208816, 11: 208816}
Taylor Swift;Santa Baby;0:08:02;482914;4;21/09/2023;27/11/2023;1;0.2;{9: 165714, 11: 317200}
Miki Núñez;Un Estiu Que No S'Acaba;0:08:02;482536;4;26/01/2023;23/05/2023;1;0.2;{1: 6123, 3: 185044, 4: 106325, 5: 185044}
The Weeknd;Take My Breath;0:08:01;481668;3;02/12/2022;21/03/2023;0;0.0;{12: 217690, 3: 263978}
FLETCHER;All Love;0:08:00;480928;4;09/03/2023;20/05/2023;5;0.5555555555555556;{3: 239823, 5: 241105}
TINI;Miénteme;0:08:00;480702;3;16/03/2023;09/07/2023;2;0.4;{3: 165275, 5: 165275, 7: 150152}
Sam Smith;I'm Not The Only One;0:07:59;479712;3;23/01/2023;16/03/2023;5;0.625;{1: 1080, 3: 478632}
HAIM;Gasoline (feat. Taylor Swift);0:07:59;479509;5;26/03/2023;29/09/2023;24;0.8275862068965517;{3: 193373, 6: 22655, 8: 76624, 9: 186857}
Cheat Codes;No Promises (feat. Demi Lovato);0:07:57;477383;3;23/03/2023;14/05/2023;5;0.625;{3: 223503, 4: 223503, 5: 30377}
Rihanna;Disturbia;0:07:57;477252;2;03/05/2023;29/05/2023;1;0.3333333333333333;{5: 477252}
Marsal Ventura;Take My Hand - Radio Edit;0:07:54;474639;3;06/05/2023;29/05/2023;1;0.25;{5: 474639}
Taylor Swift;Dear John - Live/2011;0:07:54;474429;2;23/06/2023;26/06/2023;1;0.3333333333333333;{6: 474429}
Of Monsters and Men;Little Talks;0:07:53;473402;3;19/03/2023;20/05/2023;4;0.5714285714285714;{3: 270199, 5: 203203}
Flo Rida;Club Can't Handle Me (feat. David Guetta);0:07:51;471627;3;19/03/2023;21/05/2023;2;0.4;{3: 237067, 5: 234560}
Joe Jonas;Just In Love;0:07:50;470511;5;19/01/2023;25/04/2023;3;0.375;{1: 80505, 2: 145954, 3: 36759, 4: 207293}
Olivia Rodrigo;"I Think I Kinda; You Know – Just for a Moment Mashup - From ""High School Musical: The Musical: The Series""";0:07:50;470176;4;18/12/2022;07/05/2023;2;0.3333333333333333;{12: 65566, 3: 269740, 5: 134870}
Christina Perri;A Thousand Years;0:07:50;470004;3;24/01/2023;09/03/2023;5;0.625;{1: 184884, 3: 285120}
Taylor Swift;Drops Of Jupiter - Live/2011;0:07:49;469818;1;06/07/2023;06/07/2023;1;0.5;{7: 469818}
Olivia Rodrigo;"Breaking Free - From ""High School Musical: The Musical: The Series""/Nini; Ricky & E.J. Version";0:07:49;469680;3;09/12/2022;11/05/2023;1;0.25;{12: 313120, 5: 156560}
Aitana;÷ (DIVIDIDO);0:07:47;467653;3;08/03/2023;08/06/2023;3;0.5;{3: 195761, 5: 76131, 6: 195761}
Aitana;SI NO VAS A VOLVER;0:07:46;466935;3;04/01/2023;24/05/2023;3;0.5;{1: 155645, 2: 155645, 5: 155645}
Eva B;Let's Twist Again;0:07:46;466588;4;18/02/2023;23/11/2023;2;0.3333333333333333;{2: 233294, 5: 116647, 11: 116647}
Danny Ocean;Swing;0:07:46;466014;4;23/01/2023;05/06/2023;4;0.5;{1: 840, 3: 155058, 5: 155058, 6: 155058}
Black Eyed Peas;Meet Me Halfway;0:07:45;465161;3;03/03/2023;11/05/2023;2;0.4;{3: 182311, 5: 282850}
Niall Horan;This Town feat. The RTÉ Concert Orchestra - Live;0:07:44;464304;2;21/01/2023;14/05/2023;2;0.5;{1: 232152, 5: 232152}
Taylor Swift;Christmas Must Be Something More;0:07:44;464292;2;29/09/2023;26/11/2023;0;0.0;{9: 232146, 11: 232146}
Sharpay Evans;You Are the Music in Me;0:07:44;464072;4;15/12/2022;17/05/2023;2;0.3333333333333333;{12: 149266, 1: 149266, 2: 144425, 5: 21115}
Big Red Machine;Renegade - Pop Version;0:07:43;463052;2;23/06/2023;31/07/2023;1;0.3333333333333333;{6: 231526, 7: 231526}
Calvin Harris;My Way;0:07:42;462884;3;20/04/2023;18/05/2023;1;0.25;{4: 24566, 5: 438318}
Alessia Cara;"How Far I'll Go - From ""Vaiana""";0:07:41;461493;4;23/01/2023;14/06/2023;2;0.3333333333333333;{1: 1250, 3: 284726, 6: 175517}
Taylor Swift;cardigan - the long pond studio sessions;0:07:41;461360;2;26/06/2023;27/06/2023;0;0.0;{6: 461360}
FLETCHER;I Think I'm Growing?;0:07:40;460930;5;07/03/2023;13/09/2023;2;0.2857142857142857;{3: 184372, 5: 184372, 9: 92186}
Avicii;Feeling Good;0:07:40;460848;2;18/01/2023;11/05/2023;4;0.6666666666666666;{1: 230424, 5: 230424}
Cashmere Cat;Love Incredible (feat. Camila Cabello);0:07:40;460634;3;08/02/2023;25/08/2023;2;0.4;{2: 166815, 4: 129073, 8: 164746}
Lady Gaga;Shallow;0:07:40;460375;3;04/01/2023;15/06/2023;1;0.25;{1: 117630, 6: 342745}
Queen;Hammer To Fall - Headbanger's Mix;0:07:40;460162;2;15/12/2022;14/02/2023;3;0.6;{12: 142082, 2: 318080}
Miley Cyrus;FU (feat. French Montana);0:07:39;459386;2;07/12/2022;09/12/2022;3;0.6;{12: 459386}
Joshua Bassett;Lifeline;0:07:38;458826;2;06/12/2022;06/12/2022;0;0.0;{12: 458826}
Harry Styles;From the Dining Table;0:07:37;457632;4;17/01/2023;20/07/2023;3;0.42857142857142855;{1: 1480, 2: 32232, 3: 211960, 7: 211960}
Alicia Keys;If I Ain't Got You;0:07:37;457412;2;16/12/2022;22/02/2023;2;0.5;{12: 228706, 2: 228706}
FLETCHER;War Paint;0:07:36;456578;2;24/02/2023;23/05/2023;2;0.5;{2: 228289, 5: 228289}
FLETCHER;Guess We Lied...;0:07:35;455319;3;07/03/2023;13/09/2023;1;0.25;{3: 151773, 5: 151773, 9: 151773}
Alphaville;Forever Young;0:07:34;454766;3;10/03/2023;02/06/2023;2;0.4;{3: 1354, 5: 226706, 6: 226706}
Buhos;Volcans;0:07:33;453100;3;23/01/2023;25/08/2023;2;0.4;{1: 1420, 3: 225840, 8: 225840}
One Direction;Half a Heart;0:07:32;452282;3;11/12/2022;13/06/2023;2;0.4;{12: 188546, 3: 75190, 6: 188546}
One Direction;Walking in the Wind;0:07:32;452054;3;20/12/2022;15/06/2023;2;0.4;{12: 46774, 3: 202640, 6: 202640}
Selena Gomez;Feel Me;0:07:32;452004;2;06/12/2022;12/05/2023;4;0.6666666666666666;{12: 226002, 5: 226002}
Olivia Rodrigo;Wondering;0:07:31;451679;3;05/06/2023;31/10/2023;2;0.4;{6: 226298, 10: 225381}
Avril Lavigne;Wish You Were Here;0:07:31;451520;2;18/01/2023;17/06/2023;3;0.6;{1: 225760, 6: 225760}
Flo Rida;Whistle;0:07:30;450777;3;10/04/2023;25/04/2023;3;0.5;{4: 450777}
Aitana;#�NOMBRE?;0:07:29;449862;2;23/01/2023;22/03/2023;3;0.6;{1: 224931, 3: 224931}
Bad Bunny;Party;0:07:29;449704;2;25/04/2023;10/05/2023;1;0.3333333333333333;{4: 227628, 5: 222076}
Adele;Easy On Me;0:07:29;449388;2;23/03/2023;03/05/2023;1;0.3333333333333333;{3: 224694, 5: 224694}
Louis Tomlinson;Habit;0:07:29;449150;4;10/12/2022;29/06/2023;3;0.42857142857142855;{12: 367226, 6: 81924}
Lucía Gil;Tú eres mi canción;0:07:28;448669;5;10/03/2023;22/10/2023;5;0.5;{3: 1621, 5: 41194, 6: 364532, 10: 41322}
Louis Tomlinson;Defenceless;0:07:27;447840;2;02/12/2022;24/05/2023;6;0.75;{12: 223920, 5: 223920}
Rick Astley;Never Gonna Give You Up;0:07:27;447647;3;24/01/2023;27/03/2023;1;0.25;{1: 20501, 3: 427146}
Loreen;My Heart Is Refusing Me;0:07:27;447600;2;14/05/2023;17/05/2023;0;0.0;{5: 447600}
Katy Perry;Never Really Over;0:07:26;446594;2;19/03/2023;20/03/2023;3;0.6;{3: 446594}
Clean Bandit;Solo (feat. Demi Lovato);0:07:25;445359;2;18/01/2023;15/02/2023;3;0.6;{1: 222706, 2: 222653}
Kygo;Kids in Love - Don Diablo Remix;0:07:24;444729;4;11/04/2023;08/06/2023;2;0.3333333333333333;{4: 1301, 6: 443428}
The Chainsmokers;Somebody;0:07:23;443972;2;27/02/2023;24/05/2023;2;0.5;{2: 221986, 5: 221986}
James Arthur;Say You Won't Let Go;0:07:23;443606;3;24/02/2023;05/06/2023;2;0.4;{2: 211466, 5: 211240, 6: 20900}
Taylor Swift;hoax - the long pond studio sessions;0:07:23;443600;2;20/06/2023;31/07/2023;4;0.6666666666666666;{6: 221800, 7: 221800}
Troy;Get'cha Head In The Game;0:07:22;442959;3;08/02/2023;06/05/2023;3;0.5;{2: 147653, 3: 147653, 5: 147653}
Taylor Swift;this is me trying - the long pond studio sessions;0:07:21;441666;3;24/06/2023;05/08/2023;0;0.0;{6: 232373, 8: 209293}
Bruno Mars;Just the Way You Are;0:07:21;441468;2;23/02/2023;21/05/2023;2;0.5;{2: 220734, 5: 220734}
Selena Gomez;Rare;0:07:21;441178;2;14/12/2022;18/01/2023;7;0.7777777777777778;{12: 220589, 1: 220589}
Alesso;Midnight (feat. Liam Payne);0:07:20;440280;2;02/01/2023;02/03/2023;1;0.3333333333333333;{1: 220140, 3: 220140}
Tungevaag;All For Love;0:07:20;440025;4;01/02/2023;19/05/2023;5;0.5555555555555556;{2: 181524, 5: 258501}
Taylor Swift;the 1 - the long pond studio sessions;0:07:19;439786;2;21/06/2023;28/06/2023;0;0.0;{6: 439786}
Aitana;Berlín;0:07:19;439479;3;01/03/2023;31/05/2023;8;0.7272727272727273;{3: 146493, 5: 292986}
Taylor Swift;Anti-Hero - ILLENIUM Remix;0:07:18;438669;3;26/06/2023;31/07/2023;2;0.4;{6: 13761, 7: 424908}
Olivia Rodrigo;Even When/The Best Part;0:07:17;437973;5;07/06/2023;16/10/2023;1;0.16666666666666666;{6: 222469, 7: 107752, 10: 107752}
Little Mix;A.D.I.D.A.S.;0:07:17;437710;3;18/03/2023;01/07/2023;2;0.4;{3: 202075, 6: 33560, 7: 202075}
El Canto Del Loco;Besos;0:07:17;437478;3;16/12/2022;10/04/2023;3;0.5;{12: 145826, 2: 145826, 4: 145826}
Maroon 5;Sugar;0:07:15;435759;2;18/03/2023;23/11/2023;3;0.6;{3: 235493, 11: 200266}
Train;"Hey; Soul Sister";0:07:14;434366;3;23/01/2023;23/03/2023;3;0.5;{1: 820, 3: 433546}
Cimorelli;One Thing;0:07:14;434132;2;01/02/2023;15/03/2023;1;0.3333333333333333;{2: 217066, 3: 217066}
Martin Garrix;Burn Out (feat. Dewain Whitmore);0:07:13;433160;3;17/01/2023;11/05/2023;1;0.25;{1: 43531, 3: 200322, 5: 189307}
The Weeknd;Save Your Tears;0:07:11;431253;2;02/12/2022;11/05/2023;1;0.3333333333333333;{12: 215627, 5: 215626}
David Guetta;Play Hard (feat. Ne-Yo & Akon);0:07:11;431176;4;23/01/2023;14/11/2023;4;0.5;{1: 860, 2: 201000, 7: 201000, 11: 28316}
Miley Cyrus;I Would Die For You;0:07:10;430253;3;30/12/2022;18/05/2023;2;0.4;{12: 173866, 3: 173866, 5: 82521}
Olivia Rodrigo;"The Best Part - From ""High School Musical: The Musical: The Series (Season 2)""";0:07:09;429104;4;01/03/2023;20/05/2023;1;0.2;{3: 214552, 4: 107276, 5: 107276}
Lazy Weekends;Make You Remember (feat. Your Friends);0:07:07;427520;2;02/01/2023;24/05/2023;1;0.3333333333333333;{1: 213760, 5: 213760}
Queen;Play The Game - Remastered 2011;0:07:07;427046;3;15/12/2022;28/01/2023;5;0.625;{12: 214513, 1: 212533}
Taylor Swift;ME! - Live From Paris;0:07:06;426052;2;26/06/2023;20/07/2023;3;0.6;{6: 213026, 7: 213026}
Selena Gomez;Baila Conmigo (with Rauw Alejandro);0:07:05;425937;4;10/12/2022;03/05/2023;9;0.6923076923076923;{12: 214559, 3: 186087, 5: 25291}
Taylor Swift;Love Story (Taylor's Version) - Elvira Remix;0:07:05;425094;3;22/06/2023;29/06/2023;2;0.4;{6: 425094}
Alan Walker;Faded;0:07:04;424212;2;02/01/2023;17/03/2023;0;0.0;{1: 212106, 3: 212106}
Kesha;Die Young;0:07:04;424160;2;23/03/2023;01/06/2023;0;0.0;{3: 212080, 6: 212080}
Dua Lipa;Want To;0:07:03;423634;2;02/12/2022;11/12/2022;2;0.5;{12: 423634}
Demi Lovato;Heart Attack;0:07:02;422750;3;23/01/2023;23/07/2023;3;0.5;{1: 1070, 5: 210840, 7: 210840}
Taylor Swift;Last Kiss - Live/2011;0:07:02;422474;3;01/07/2023;26/07/2023;2;0.4;{7: 422474}
Queen;Innuendo - Remastered 2011;0:07:02;422123;2;15/12/2022;02/01/2023;2;0.5;{12: 393026, 1: 29097}
Nicki Minaj;Starships;0:07:02;422072;3;23/01/2023;09/03/2023;2;0.4;{1: 820, 2: 210626, 3: 210626}
Rudimental;"These Days (feat. Jess Glynne; Macklemore & Dan Caplen)";0:07:01;421544;2;15/12/2022;23/05/2023;0;0.0;{12: 210772, 5: 210772}
Lauren Cimorelli;Atom Bomb;0:06:59;419111;3;20/02/2023;06/05/2023;2;0.4;{2: 1525, 4: 208793, 5: 208793}
Taylor Swift;seven - the long pond studio sessions;0:06:57;417972;2;23/06/2023;24/06/2023;0;0.0;{6: 417972}
